date,prompt_version,episode_index,step_index,topology_name,load_regime,qot_pressure_regime,services_processed,winner_heuristic,winner_proposed_by,winner_raw_action,winner_decoded_path_nodes,winner_modulation_name,winner_initial_slot,winner_slot_end_exclusive,winner_path_hops,winner_path_length_km,judge_called,winner_confidence,decisive_signals_summary,agrees_with_baseline,fallback_reason,judge_error_message,post_status,post_accepted,post_reward,episode_service_blocking_rate,episode_bit_rate_blocking_rate,episode_disrupted_services_rate
21-03,v2_blocking_risk_compact_payload,1,337,Nobel Europe backbone,light,tight,337,random,random,1497,Dublin->Glasgow->Amsterdam->Hamburg,QPSK,217,219,3,1353.471,True,0.6,qot_safety:random(high) | load_balance:load_balancing(medium),True,none,,accepted,True,0.9854818979899088,0.047337278106508875,0.14056665934548648,0.0
21-03,v2_blocking_risk_compact_payload,1,338,Nobel Europe backbone,light,tight,338,random,random,2449,Frankfurt->Strasbourg->Paris->London,QPSK,209,211,3,941.019,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9786222142182912,0.0471976401179941,0.1404432740838271,0.0
21-03,v2_blocking_risk_compact_payload,1,339,Nobel Europe backbone,light,tight,339,random,random,1898,Strasbourg->Frankfurt->Munich->Berlin->Warsaw,BPSK,298,299,4,1505.382,True,0.6,qot_safety:first_fit(high) | fragmentation:random(high),False,none,,accepted,True,0.8180960108836492,0.047058823529411764,0.14041246160596754,0.0
21-03,v2_blocking_risk_compact_payload,1,340,Nobel Europe backbone,light,tight,340,first_fit,first_fit|load_balancing,334,Athens->Rome,QPSK,14,30,1,1049.692,True,0.95,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,1.0647277616585293,0.0469208211143695,0.13919095258808178,0.0
21-03,v2_blocking_risk_compact_payload,1,341,Nobel Europe backbone,light,tight,341,first_fit,first_fit|load_balancing,0,Dublin->London,8QAM,0,1,1,465.102,True,0.6,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.865441044420004,0.04678362573099415,0.13916068710589258,0.0
21-03,v2_blocking_risk_compact_payload,1,342,Nobel Europe backbone,light,tight,342,load_balancing,load_balancing,1529,Dublin->London->Amsterdam->Brussels->Frankfurt->Munich->Vienna,QPSK,249,253,6,1959.893,True,0.75,qot_safety:random(high) | fragmentation:load_balancing(high) | load_balance:load_balancing(medium),True,none,,accepted,True,1.0117037753264109,0.04664723032069971,0.1388587546105446,0.0
21-03,v2_blocking_risk_compact_payload,1,343,Nobel Europe backbone,light,tight,343,first_fit,first_fit,418,Athens->Rome->Milan->Zurich->Lyon->Barcelona,QPSK,98,102,5,2626.3579999999997,True,0.85,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,1.0115465501944223,0.046511627906976744,0.13855812946525223,0.0
21-03,v2_blocking_risk_compact_payload,1,344,Nobel Europe backbone,light,tight,344,first_fit,first_fit,1452,Stockholm->Warsaw->Berlin->Prague->Vienna,QPSK,172,188,4,1822.846,True,0.0,,True,"judge_error:RuntimeError:LLM judge failed after 3 attempts: list indices must be integers or slices, not str","LLM judge failed after 3 attempts: list indices must be integers or slices, not str",accepted,True,0.9940266982341806,0.0463768115942029,0.13736853402017601,0.0
21-03,v2_blocking_risk_compact_payload,1,345,Nobel Europe backbone,light,tight,345,load_balancing,load_balancing,3402,Rome->Zagreb->Vienna->Munich->Frankfurt->Strasbourg->Zurich,QPSK,202,206,6,1826.674,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,1.0111754218737283,0.046242774566473986,0.1370743199828657,0.0
21-03,v2_blocking_risk_compact_payload,1,346,Nobel Europe backbone,light,tight,346,random,random,949,Budapest->Prague->Berlin->Hamburg->Amsterdam->Glasgow,BPSK,309,310,5,2038.416,True,0.6,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,0.8214008651378877,0.04610951008645533,0.13704496788008566,0.0
21-03,v2_blocking_risk_compact_payload,1,347,Nobel Europe backbone,light,tight,347,first_fit,first_fit,351,Barcelona->Lyon->Zurich->Milan->Rome,QPSK,31,33,4,1576.6660000000002,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.976409916083018,0.04597701149425287,0.13692768506632436,0.0
21-03,v2_blocking_risk_compact_payload,1,348,Nobel Europe backbone,light,tight,348,first_fit,first_fit,328,Prague->Berlin->Copenhagen->Oslo->Stockholm,QPSK,8,10,4,1516.3020000000001,True,0.85,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,0.9816202859083811,0.045845272206303724,0.1368106028217187,0.0
21-03,v2_blocking_risk_compact_payload,1,349,Nobel Europe backbone,light,tight,349,first_fit,first_fit,332,Berlin->Hamburg->Amsterdam->Brussels->Paris->Bordeaux,QPSK,12,13,5,1574.4950000000001,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.9038914422194163,0.045714285714285714,0.13678136353921777,0.0
21-03,v2_blocking_risk_compact_payload,1,350,Nobel Europe backbone,light,tight,350,first_fit,first_fit,334,Brussels->Amsterdam->London->Dublin,QPSK,14,15,3,987.346,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.908548257748286,0.045584045584045586,0.13675213675213677,0.0
21-03,v2_blocking_risk_compact_payload,1,351,Nobel Europe backbone,light,tight,351,first_fit,first_fit,395,Barcelona->Lyon->Paris,QPSK,75,91,2,891.6189999999999,True,0.95,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,1.06442654846857,0.045454545454545456,0.13559322033898305,0.0
21-03,v2_blocking_risk_compact_payload,1,352,Nobel Europe backbone,light,tight,352,load_balancing,load_balancing,1597,Madrid->Bordeaux->Paris->Brussels->Frankfurt->Hamburg->Berlin->Warsaw,QPSK,317,318,7,2712.6910000000003,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.8277994411687056,0.0453257790368272,0.13556449904681211,0.0
21-03,v2_blocking_risk_compact_payload,1,353,Nobel Europe backbone,light,tight,353,random,random,770,Berlin->Hamburg->Frankfurt->Strasbourg,BPSK,130,138,3,826.037,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0059233551177507,0.04519774011299435,0.13527795392094694,0.0
21-03,v2_blocking_risk_compact_payload,1,354,Nobel Europe backbone,light,tight,354,random,random,3459,Bordeaux->Madrid->Barcelona->Lyon->Zurich,QPSK,259,263,4,1874.3990000000001,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0156824151674906,0.04507042253521127,0.13499261759122547,0.0
21-03,v2_blocking_risk_compact_payload,1,355,Nobel Europe backbone,light,tight,355,first_fit,first_fit|load_balancing,61,Belgrade->Budapest->Prague,8QAM,61,72,2,792.773,True,0.85,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,0.9588464118540287,0.0449438202247191,0.13386320853377953,0.0
21-03,v2_blocking_risk_compact_payload,1,356,Nobel Europe backbone,light,tight,356,load_balancing,load_balancing,2313,Budapest->Belgrade->Zagreb->Vienna->Munich,QPSK,73,75,4,1372.913,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.9761995772520701,0.04481792717086835,0.13375130616509928,0.0
21-03,v2_blocking_risk_compact_payload,1,357,Nobel Europe backbone,light,tight,357,random,random,2545,Paris->Strasbourg->Frankfurt->Hamburg->Berlin->Warsaw,QPSK,305,306,5,1716.819,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),False,none,,accepted,True,0.8684432844320933,0.0446927374301676,0.13372335979941496,0.0
21-03,v2_blocking_risk_compact_payload,1,358,Nobel Europe backbone,light,tight,358,random,random,588,Hamburg->Berlin->Copenhagen->Oslo,QPSK,268,270,3,1066.209,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9734330815278615,0.04456824512534819,0.1336116910229645,0.0
21-03,v2_blocking_risk_compact_payload,1,359,Nobel Europe backbone,light,tight,359,random,random,263,Frankfurt->Strasbourg->Zurich,16QAM,263,271,2,344.40599999999995,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0513556723793347,0.044444444444444446,0.13250517598343686,0.0
21-03,v2_blocking_risk_compact_payload,1,360,Nobel Europe backbone,light,tight,360,first_fit,first_fit,328,Dublin->London->Paris->Lyon,QPSK,8,12,3,1199.531,True,0.85,qot_safety:first_fit(high) | fragmentation:random(medium),False,none,,accepted,True,1.0149421493212383,0.0443213296398892,0.1322314049586777,0.0
21-03,v2_blocking_risk_compact_payload,1,361,Nobel Europe backbone,light,tight,361,first_fit,first_fit,342,Glasgow->Amsterdam->Brussels->Frankfurt->Munich,QPSK,22,23,4,1478.276,True,0.6,qot_safety:first_fit(high) | fragmentation:random(medium),False,none,,accepted,True,0.8345392520229021,0.04419889502762431,0.13220409006403636,0.0
21-03,v2_blocking_risk_compact_payload,1,362,Nobel Europe backbone,light,tight,362,random,random,3350,Brussels->Paris->Strasbourg->Frankfurt->Munich->Vienna,QPSK,150,152,5,1525.9,True,0.6,qot_safety:random(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.9799833575884501,0.0440771349862259,0.13209494324045407,0.0
21-03,v2_blocking_risk_compact_payload,1,363,Nobel Europe backbone,light,tight,363,random,random,955,Berlin->Hamburg->Amsterdam->Brussels,BPSK,315,316,3,825.337,True,0.6,qot_safety:random(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.935858311255773,0.04395604395604396,0.1320676846884028,0.0
21-03,v2_blocking_risk_compact_payload,1,364,Nobel Europe backbone,light,tight,364,random,random,768,Amsterdam->London,QPSK,128,132,1,330.826,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0093400401078785,0.043835616438356165,0.13179571663920922,0.0
21-03,v2_blocking_risk_compact_payload,1,365,Nobel Europe backbone,light,tight,365,random,random,1651,Barcelona->Lyon->Paris->Brussels->Frankfurt,BPSK,51,52,4,1455.713,True,0.6,qot_safety:random(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.7958092187841734,0.04371584699453552,0.13176858142886555,0.0
21-03,v2_blocking_risk_compact_payload,1,366,Nobel Europe backbone,light,tight,366,random,random,853,Budapest->Prague,BPSK,213,217,1,464.975,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9821012796166665,0.043596730245231606,0.13166015223205102,0.0
21-03,v2_blocking_risk_compact_payload,1,367,Nobel Europe backbone,light,tight,367,random,random,423,Milan->Zurich->Strasbourg,QPSK,103,104,2,365.685,True,0.6,qot_safety:random(high) | fragmentation:load_balancing(high),True,none,,accepted,True,0.9425379971663157,0.043478260869565216,0.1316330728095434,0.0
21-03,v2_blocking_risk_compact_payload,1,368,Nobel Europe backbone,light,tight,368,random,random,560,Budapest->Warsaw->Stockholm,QPSK,240,242,2,1351.414,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9855980915032948,0.04336043360433604,0.13152486642005753,0.0
21-03,v2_blocking_risk_compact_payload,1,369,Nobel Europe backbone,light,tight,369,first_fit,first_fit,0,Frankfurt->Strasbourg,16QAM,0,2,1,202.896,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,1.0216385503609975,0.043243243243243246,0.13125512715340443,0.0
21-03,v2_blocking_risk_compact_payload,1,370,Nobel Europe backbone,light,tight,370,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.04582210242587601,0.1383238405207486,0.0
21-03,v2_blocking_risk_compact_payload,1,371,Nobel Europe backbone,light,tight,371,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.04838709677419355,0.13849908480780965,0.0
21-03,v2_blocking_risk_compact_payload,1,372,Nobel Europe backbone,light,tight,372,load_balancing,load_balancing,2282,Lyon->Paris->Brussels->Frankfurt->Munich,QPSK,42,44,4,1257.5140000000001,True,0.75,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.9833668808142344,0.04825737265415549,0.13838650680755943,0.0
21-03,v2_blocking_risk_compact_payload,1,373,Nobel Europe backbone,light,tight,373,first_fit,first_fit,365,Athens->Rome->Milan->Zurich->Lyon,QPSK,45,49,4,2118.852,True,0.9,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,1.014528218905131,0.0481283422459893,0.138105860880146,0.0
21-03,v2_blocking_risk_compact_payload,1,374,Nobel Europe backbone,light,tight,374,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.050666666666666665,0.14504123918728626,0.0
21-03,v2_blocking_risk_compact_payload,1,375,Nobel Europe backbone,light,tight,375,random,random,510,Dublin->London->Paris->Bordeaux->Madrid,QPSK,190,206,4,1837.899,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),False,none,,accepted,True,0.9616892411761607,0.05053191489361702,0.14388345639592895,0.0
21-03,v2_blocking_risk_compact_payload,1,376,Nobel Europe backbone,light,tight,376,random,random,905,Athens->Rome->Milan->Zurich,BPSK,265,266,3,1763.6879999999999,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.8604146621826416,0.050397877984084884,0.14385474860335196,0.0
21-03,v2_blocking_risk_compact_payload,1,377,Nobel Europe backbone,light,tight,377,load_balancing,load_balancing,4184,Frankfurt->Hamburg->Amsterdam->Brussels->Paris,QPSK,24,25,4,1224.35,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.9693507234255473,0.05026455026455026,0.1438260522641133,0.0
21-03,v2_blocking_risk_compact_payload,1,378,Nobel Europe backbone,light,tight,378,load_balancing,load_balancing,2384,Belgrade->Budapest->Warsaw->Stockholm->Oslo,QPSK,144,148,4,2110.362,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(high),True,none,,accepted,True,1.0138230780760447,0.05013192612137203,0.1435397173004181,0.0
21-03,v2_blocking_risk_compact_payload,1,379,Nobel Europe backbone,light,tight,379,load_balancing,load_balancing,2266,Dublin->Glasgow->Amsterdam->Brussels->Paris,QPSK,26,30,4,1418.0919999999999,True,0.0,,True,"judge_error:RuntimeError:LLM judge failed after 3 attempts: list indices must be integers or slices, not str","LLM judge failed after 3 attempts: list indices must be integers or slices, not str",accepted,True,1.0100381592909495,0.05,0.14325452016689846,0.0
21-03,v2_blocking_risk_compact_payload,1,380,Nobel Europe backbone,light,tight,380,random,random,763,Budapest->Prague->Vienna->Munich,BPSK,123,127,3,1084.376,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9757912002208955,0.049868766404199474,0.14314075838792933,0.0
21-03,v2_blocking_risk_compact_payload,1,381,Nobel Europe backbone,light,tight,381,random,random,3728,Belgrade->Budapest->Prague->Berlin->Hamburg->Amsterdam->Brussels->Paris->Bordeaux,BPSK,208,212,8,2629.961,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9718684514363608,0.049738219895287955,0.14302717714739138,0.0
21-03,v2_blocking_risk_compact_payload,1,382,Nobel Europe backbone,light,tight,382,first_fit,first_fit|load_balancing|random,366,Warsaw->Berlin->Hamburg->Frankfurt->Strasbourg->Zurich,QPSK,46,48,5,1470.522,False,0.0,,True,single_candidate,,accepted,True,0.978730175892512,0.04960835509138381,0.14291377601585728,0.0
21-03,v2_blocking_risk_compact_payload,1,383,Nobel Europe backbone,light,tight,383,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.052083333333333336,0.1496558505408063,0.0
21-03,v2_blocking_risk_compact_payload,1,384,Nobel Europe backbone,light,tight,384,random,random,958,Milan->Rome->Zagreb,BPSK,318,319,2,1002.604,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9409305115540824,0.05194805194805195,0.1496264254817145,0.0
21-03,v2_blocking_risk_compact_payload,1,385,Nobel Europe backbone,light,tight,385,load_balancing,load_balancing|random,2285,Lyon->Paris->Brussels->Frankfurt->Munich->Vienna,QPSK,45,47,5,1620.0320000000002,True,0.6,qot_safety:first_fit(high) | load_balance:load_balancing(medium),True,none,,accepted,True,0.9746114591757457,0.05181347150259067,0.14950884086444008,0.0
21-03,v2_blocking_risk_compact_payload,1,386,Nobel Europe backbone,light,tight,386,first_fit,first_fit|load_balancing,71,Copenhagen->Berlin->Hamburg->Amsterdam->London,8QAM,71,74,4,1314.4569999999999,True,0.6,qot_safety:random(high) | fragmentation:first_fit(high),False,none,,accepted,True,0.8785610374063254,0.05167958656330749,0.1492156862745098,0.0
21-03,v2_blocking_risk_compact_payload,1,387,Nobel Europe backbone,light,tight,387,random,random,441,Bordeaux->Paris->Strasbourg->Zurich,QPSK,121,137,3,1015.1030000000001,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),False,none,,accepted,True,1.0595526268907514,0.05154639175257732,0.1480544747081712,0.0
21-03,v2_blocking_risk_compact_payload,1,388,Nobel Europe backbone,light,tight,388,first_fit,first_fit|load_balancing,406,Rome->Zagreb->Belgrade->Budapest->Warsaw,QPSK,86,102,4,1776.6370000000002,True,0.85,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,0.9717969330648581,0.05141388174807198,0.14691119691119692,0.0
21-03,v2_blocking_risk_compact_payload,1,389,Nobel Europe backbone,light,tight,389,first_fit,first_fit,351,Paris->Brussels->Amsterdam->Hamburg->Berlin->Warsaw,QPSK,31,32,5,1591.6840000000002,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.8416624521945293,0.05128205128205128,0.14688284115035707,0.0
21-03,v2_blocking_risk_compact_payload,1,390,Nobel Europe backbone,light,tight,390,load_balancing,load_balancing,4211,Dublin->London->Amsterdam->Hamburg->Frankfurt,QPSK,51,53,4,1565.488,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(high),True,none,,accepted,True,0.9768171528975169,0.05115089514066496,0.14676952748312438,0.0
21-03,v2_blocking_risk_compact_payload,1,391,Nobel Europe backbone,light,tight,391,random,random,707,Budapest->Warsaw,BPSK,67,75,1,551.119,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0209958664778,0.05102040816326531,0.14648700673724735,0.0
